,RFC_mean,SVM_mean,Logistic_mean,Ridge_mean,EN_mean,ET_mean,XGB_mean,Ada_mean
C18:0 LPC,0.012973868324883333,0.26044972126296284,0.23879762401008903,0.16591796033639583,0.04153410444692155,0.013401738343702809,0.012132989,0.009200000000000005
C22:6 LPC,0.012309814787662268,0.3428096313192178,0.16056779020461845,0.22389716531493817,0.011832488729212325,0.013270185801174374,0.0145573495,0.006000000000000002
C16:0 LPE,0.021606066027576372,0.8427955805379402,0.684672034265442,0.5995083232646111,0.6516765672720141,0.016804674798153348,0.012514569,0.053999999999999986
C18:0 LPE,0.01257084580551651,0.5731315919637906,0.37185090059643555,0.2879059066327328,0.2348692158079112,0.01312008620126762,0.013221718,0.010000000000000004
C22:6 LPE,0.013936216804810433,0.658476551851081,0.5935027245885122,0.5602077939942696,0.3512412979561925,0.013586561553824643,0.01208042,0.032800000000000024
C34:4 PC,0.012803787106845987,0.24871286852801527,0.190434120086407,0.15827067649164517,0.028141278350069184,0.01398594924591595,0.016957812,0.005600000000000002
C36:4 PC-B,0.009688814478529923,0.2534344248061629,0.12921493755738275,0.20136256533334693,0.006802439043943429,0.012100941749092913,0.014985685,0.0044
C34:2 DAG,0.018126871186442822,0.27330194736470936,0.1741946712286696,0.11393971539362706,0.022196815739330314,0.016229137856287698,0.024381666,0.02440000000000002
C36:1 DAG,0.017488142457233097,1.229329939192565,0.909919380215068,0.7278231793814177,0.8471021192485729,0.016169490432161576,0.009827881,0.028800000000000017
C20:4 CE,0.011196718863445443,0.2252454398059906,0.11316010505338679,0.16149878344151858,0.0006677987693349338,0.01292219551473276,0.014317469,0.004800000000000001
C22:6 CE,0.018175980256294112,0.8725706654104448,0.5436915950587202,0.5086245475807025,0.25681706140831406,0.019492506380165916,0.02338196,0.03320000000000002
C56:5 TAG,0.009782497909241024,0.4587761008655914,0.4009430881071257,0.2373375714349137,0.1196016092002624,0.011534669470861155,0.012609806,0.002999999999999999
C56:3 TAG,0.017043650542377442,0.7475114702063798,0.6263563512210543,0.3326879395257133,0.4577353128929616,0.015779869862483562,0.02625938,0.021400000000000016
