,drug,tumor,tpn,tnn,fpn,fnn,sens,spec,prec,npv,f1,ba,mcc,dor
0,RAF265_ActArea,OVARY,7,2,0,3,0.7,1.0,1.0,1.0,0.8235294117647058,0.85,0.5291502622129182,inf
0,RAF265_ActArea,HAEMATOPOIETIC,18,6,5,4,0.8181818181818182,0.5454545454545454,0.782608695652174,0.5454545454545454,0.8,0.6818181818181819,0.3730019232961255,0.04462809917355372
0,RAF265_ActArea,KIDNEY,0,0,0,1,0.0,,,,0.0,0.0,,
0,RAF265_ActArea,THYROID,2,0,0,0,1.0,,1.0,,1.0,0.5,,
0,RAF265_ActArea,SKIN,8,0,4,1,0.8888888888888888,0.0,0.6666666666666666,0.0,0.7619047619047619,0.4444444444444444,-0.19245008972987526,0.0
0,RAF265_ActArea,SOFT_TISSUE,1,0,2,0,1.0,0.0,0.3333333333333333,0.0,0.5,0.5,,
0,RAF265_ActArea,LUNG,5,20,5,9,0.35714285714285715,0.8,0.5,0.8,0.4166666666666667,0.5785714285714286,0.17263532565794473,0.0035555555555555553
0,RAF265_ActArea,BONE,1,0,2,1,0.5,0.0,0.3333333333333333,0.0,0.4,0.25,-0.5773502691896258,0.0
0,RAF265_ActArea,PLEURA,2,1,0,1,0.6666666666666666,1.0,1.0,1.0,0.8,0.8333333333333333,0.5773502691896258,inf
0,RAF265_ActArea,ENDOMETRIUM,2,3,0,1,0.6666666666666666,1.0,1.0,1.0,0.8,0.8333333333333333,0.7071067811865476,inf
0,RAF265_ActArea,BREAST,1,6,2,3,0.25,0.75,0.3333333333333333,0.75,0.2857142857142857,0.5,0.0,0.015625
0,RAF265_ActArea,PANCREAS,2,8,0,3,0.4,1.0,1.0,1.0,0.5714285714285714,0.7,0.5393598899705937,inf
0,RAF265_ActArea,AERODIGESTIVE,0,2,1,0,,0.6666666666666666,0.0,0.6666666666666666,0.0,,,
0,RAF265_ActArea,LARGE_INTESTINE,1,5,2,4,0.2,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.25,0.4571428571428572,-0.09759000729485331,0.012755102040816327
0,RAF265_ActArea,GANGLIA,1,2,0,1,0.5,1.0,1.0,1.0,0.6666666666666666,0.75,0.5773502691896258,inf
0,RAF265_ActArea,OESOPHAGUS,0,3,0,1,0.0,1.0,,1.0,0.0,0.5,,
0,RAF265_ActArea,LIVER,1,5,1,1,0.5,0.8333333333333334,0.5,0.8333333333333334,0.5,0.6666666666666667,0.3333333333333333,0.1388888888888889
0,TAE684_ActArea,STOMACH,2,1,3,1,0.6666666666666666,0.25,0.4,0.25,0.5,0.4583333333333333,-0.09128709291752768,0.041666666666666664
0,TAE684_ActArea,URINARY,3,0,2,1,0.75,0.0,0.6,0.0,0.6666666666666666,0.375,-0.31622776601683794,0.0
0,TAE684_ActArea,NERVOUS,0,5,2,5,0.0,0.7142857142857143,0.0,0.7142857142857143,0.0,0.35714285714285715,-0.37796447300922725,0.0
0,TAE684_ActArea,OVARY,1,5,3,3,0.25,0.625,0.25,0.625,0.25,0.4375,-0.125,0.008680555555555556
0,TAE684_ActArea,HAEMATOPOIETIC,26,0,8,0,1.0,0.0,0.7647058823529411,0.0,0.8666666666666667,0.5,,
0,TAE684_ActArea,KIDNEY,0,0,1,0,,0.0,0.0,0.0,0.0,,,
0,TAE684_ActArea,THYROID,2,0,0,0,1.0,,1.0,,1.0,0.5,,
0,TAE684_ActArea,SKIN,1,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,inf
0,TAE684_ActArea,SOFT_TISSUE,0,3,0,2,0.0,1.0,,1.0,0.0,0.5,,
0,TAE684_ActArea,SALIVARY,0,1,0,0,,1.0,,1.0,,,,
0,TAE684_ActArea,LUNG,10,15,9,13,0.43478260869565216,0.625,0.5263157894736842,0.625,0.47619047619047616,0.529891304347826,0.06089597451658269,0.002225783475783476
0,TAE684_ActArea,BONE,1,1,1,2,0.3333333333333333,0.5,0.5,0.5,0.4,0.41666666666666663,-0.16666666666666666,0.125
0,TAE684_ActArea,PLEURA,2,0,0,1,0.6666666666666666,,1.0,,0.8,0.3333333333333333,,
0,TAE684_ActArea,ENDOMETRIUM,0,7,0,1,0.0,1.0,,1.0,0.0,0.5,,
0,TAE684_ActArea,BREAST,1,13,0,1,0.5,1.0,1.0,1.0,0.6666666666666666,0.75,0.6813851438692469,inf
0,TAE684_ActArea,PANCREAS,9,0,3,0,1.0,0.0,0.75,0.0,0.8571428571428571,0.5,,
0,TAE684_ActArea,AERODIGESTIVE,0,4,0,0,,1.0,,1.0,,,,
0,TAE684_ActArea,LARGE_INTESTINE,9,0,0,0,1.0,,1.0,,1.0,0.5,,
0,TAE684_ActArea,GANGLIA,5,0,0,0,1.0,,1.0,,1.0,0.5,,
0,TAE684_ActArea,OESOPHAGUS,2,6,0,1,0.6666666666666666,1.0,1.0,1.0,0.8,0.8333333333333333,0.7559289460184544,inf
0,TAE684_ActArea,LIVER,2,4,2,2,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5833333333333333,0.16666666666666666,0.05555555555555555
0,TAE684_ActArea,BILIARY,0,0,1,0,,0.0,0.0,0.0,0.0,,,
0,TKI258_ActArea,PROSTATE,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,inf
0,TKI258_ActArea,STOMACH,3,1,1,0,1.0,0.5,0.75,0.5,0.8571428571428571,0.75,0.6123724356957946,inf
0,TKI258_ActArea,URINARY,4,1,1,1,0.8,0.5,0.8,0.5,0.8,0.65,0.3,1.0
0,TKI258_ActArea,NERVOUS,2,6,2,4,0.3333333333333333,0.75,0.5,0.75,0.4,0.5416666666666666,0.09128709291752768,0.0234375
0,TKI258_ActArea,OVARY,3,2,2,3,0.5,0.5,0.6,0.5,0.5454545454545454,0.5,0.0,0.0625
0,TKI258_ActArea,HAEMATOPOIETIC,27,0,8,2,0.9310344827586207,0.0,0.7714285714285715,0.0,0.84375,0.46551724137931033,-0.1255529641148689,0.0
0,TKI258_ActArea,KIDNEY,1,0,0,1,0.5,,1.0,,0.6666666666666666,0.25,,
0,TKI258_ActArea,THYROID,1,0,0,0,1.0,,1.0,,1.0,0.5,,
0,TKI258_ActArea,SKIN,3,6,1,1,0.75,0.8571428571428571,0.75,0.8571428571428571,0.75,0.8035714285714286,0.6071428571428571,0.36734693877551017
0,TKI258_ActArea,SOFT_TISSUE,2,0,3,1,0.6666666666666666,0.0,0.4,0.0,0.5,0.3333333333333333,-0.4472135954999579,0.0
0,TKI258_ActArea,SALIVARY,0,1,0,0,,1.0,,1.0,,,,
0,TKI258_ActArea,LUNG,7,18,8,11,0.3888888888888889,0.6923076923076923,0.4666666666666667,0.6923076923076923,0.42424242424242425,0.5405982905982906,0.08422015601530061,0.0021180742334588488
0,TKI258_ActArea,BONE,2,1,1,1,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5833333333333333,0.16666666666666666,0.5
0,TKI258_ActArea,PLEURA,2,0,1,0,1.0,0.0,0.6666666666666666,0.0,0.8,0.5,,
0,TKI258_ActArea,ENDOMETRIUM,3,0,1,2,0.6,0.0,0.75,0.0,0.6666666666666666,0.3,-0.31622776601683794,0.0
0,TKI258_ActArea,BREAST,1,8,3,5,0.16666666666666666,0.7272727272727273,0.25,0.7272727272727273,0.2,0.44696969696969696,-0.1194880298498108,0.004407713498622589
0,TKI258_ActArea,PANCREAS,1,7,1,0,1.0,0.875,0.5,0.875,0.6666666666666666,0.9375,0.6614378277661476,inf
0,TKI258_ActArea,AERODIGESTIVE,0,3,0,1,0.0,1.0,,1.0,0.0,0.5,,
0,TKI258_ActArea,LARGE_INTESTINE,3,5,0,1,0.75,1.0,1.0,1.0,0.8571428571428571,0.875,0.7905694150420948,inf
0,TKI258_ActArea,GANGLIA,2,1,1,0,1.0,0.5,0.6666666666666666,0.5,0.8,0.75,0.5773502691896258,inf
0,TKI258_ActArea,OESOPHAGUS,1,3,2,3,0.25,0.6,0.3333333333333333,0.6,0.2857142857142857,0.425,-0.15811388300841897,0.02
0,TKI258_ActArea,LIVER,3,5,1,0,1.0,0.8333333333333334,0.75,0.8333333333333334,0.8571428571428571,0.9166666666666667,0.7905694150420948,inf
0,TKI258_ActArea,BILIARY,0,0,1,0,,0.0,0.0,0.0,0.0,,,
0,Erlotinib_ActArea,PROSTATE,1,0,0,0,1.0,,1.0,,1.0,0.5,,
0,Erlotinib_ActArea,STOMACH,5,2,1,0,1.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.9090909090909091,0.8333333333333333,0.7453559924999299,inf
0,Erlotinib_ActArea,URINARY,3,2,1,1,0.75,0.6666666666666666,0.75,0.6666666666666666,0.75,0.7083333333333333,0.4166666666666667,0.6666666666666666
0,Erlotinib_ActArea,NERVOUS,0,15,0,0,,1.0,,1.0,,,,
0,Erlotinib_ActArea,OVARY,4,4,1,3,0.5714285714285714,0.8,0.8,0.8,0.6666666666666666,0.6857142857142857,0.37142857142857144,0.21333333333333332
0,Erlotinib_ActArea,HAEMATOPOIETIC,14,4,5,4,0.7777777777777778,0.4444444444444444,0.7368421052631579,0.4444444444444444,0.7567567567567568,0.6111111111111112,0.22941573387056174,0.034567901234567905
0,Erlotinib_ActArea,KIDNEY,1,0,1,2,0.3333333333333333,0.0,0.5,0.0,0.4,0.16666666666666666,-0.5773502691896258,0.0
0,Erlotinib_ActArea,THYROID,0,0,0,1,0.0,,,,0.0,0.0,,
0,Erlotinib_ActArea,SKIN,0,10,0,1,0.0,1.0,,1.0,0.0,0.5,,
0,Erlotinib_ActArea,SOFT_TISSUE,0,4,0,0,,1.0,,1.0,,,,
0,Erlotinib_ActArea,SALIVARY,1,0,0,0,1.0,,1.0,,1.0,0.5,,
0,Erlotinib_ActArea,LUNG,15,17,6,7,0.6818181818181818,0.7391304347826086,0.7142857142857143,0.7391304347826086,0.6976744186046512,0.7104743083003953,0.4217830051630598,0.011477180664326223
0,Erlotinib_ActArea,BONE,0,4,0,1,0.0,1.0,,1.0,0.0,0.5,,
0,Erlotinib_ActArea,PLEURA,1,1,0,3,0.25,1.0,1.0,1.0,0.4,0.625,0.25,inf
0,Erlotinib_ActArea,ENDOMETRIUM,4,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,inf
0,Erlotinib_ActArea,BREAST,5,7,3,0,1.0,0.7,0.625,0.7,0.7692307692307693,0.85,0.6614378277661477,inf
0,Erlotinib_ActArea,PANCREAS,4,3,4,2,0.6666666666666666,0.42857142857142855,0.5,0.42857142857142855,0.5714285714285714,0.5476190476190476,0.09759000729485333,0.030612244897959183
0,Erlotinib_ActArea,AERODIGESTIVE,4,0,0,0,1.0,,1.0,,1.0,0.5,,
0,Erlotinib_ActArea,LARGE_INTESTINE,8,2,2,0,1.0,0.5,0.8,0.5,0.8888888888888888,0.75,0.6324555320336759,inf
0,Erlotinib_ActArea,GANGLIA,0,4,0,0,,1.0,,1.0,,,,
0,Erlotinib_ActArea,OESOPHAGUS,11,0,1,0,1.0,0.0,0.9166666666666666,0.0,0.9565217391304348,0.5,,
0,Erlotinib_ActArea,LIVER,0,3,0,1,0.0,1.0,,1.0,0.0,0.5,,
